"District","Thana","EIIN","College Name","Shift","Version","Group Name","Gender","Min GPA","Own GPA","SQ GPA","Available Seat"
"Dhaka Mahanagari","Khilgaon","134462","city model college","Day","Bangla","Science","Co-Edu","1.00","1.00","0.00","40"
"Dhaka Mahanagari","Khilgaon","134462","city model college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","40"
"Dhaka Mahanagari","Khilgaon","108379","dakhin bansree model high school and college","Day","Bangla","Science","Co-Edu","1.00","1.00","0.00","50"
"Dhaka Mahanagari","Khilgaon","108379","dakhin bansree model high school and college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","50"
"Dhaka Mahanagari","Khilgaon","108379","dakhin bansree model high school and college","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","50"
"Dhaka Mahanagari","Khilgaon","132096","dhaka eastern college","Morning","Bangla","Humanities","Co-Edu","2.00","1.00","0.00","75"
"Dhaka Mahanagari","Khilgaon","132096","dhaka eastern college","Morning","Bangla","Business Studies","Co-Edu","2.00","1.00","0.00","80"
"Dhaka Mahanagari","Khilgaon","131634","dhaka ideal college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","75"
"Dhaka Mahanagari","Khilgaon","131634","dhaka ideal college","Day","Bangla","Business Studies","Co-Edu","2.00","1.00","0.00","75"
"Dhaka Mahanagari","Khilgaon","131634","dhaka ideal college","Day","Bangla","Science","Co-Edu","3.00","1.00","0.00","75"
"Dhaka Mahanagari","Khilgaon","133975","future commerce college","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","120"
"Dhaka Mahanagari","Khilgaon","108386","h r memorial college","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","0.00","100"
"Dhaka Mahanagari","Khilgaon","108386","h r memorial college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","100"
"Dhaka Mahanagari","Khilgaon","108386","h r memorial college","Day","Bangla","Science","Co-Edu","2.50","0.00","0.00","50"
"Dhaka Mahanagari","Khilgaon","108387","khilgaon girls school and college","Day","Bangla","Business Studies","Female","3.00","1.00","0.00","270"
"Dhaka Mahanagari","Khilgaon","108387","khilgaon girls school and college","Day","Bangla","Humanities","Female","2.00","1.00","0.00","125"
"Dhaka Mahanagari","Khilgaon","108387","khilgaon girls school and college","Day","Bangla","Science","Female","4.00","1.00","0.00","150"
"Dhaka Mahanagari","Khilgaon","108061","khilgaon govt. colony higher secondary school","Day","Bangla","Business Studies","Co-Edu","2.00","1.00","0.00","250"
"Dhaka Mahanagari","Khilgaon","108061","khilgaon govt. colony higher secondary school","Day","Bangla","Science","Co-Edu","2.00","1.00","0.00","200"
"Dhaka Mahanagari","Khilgaon","108061","khilgaon govt. colony higher secondary school","Day","Bangla","Humanities","Co-Edu","2.00","1.00","0.00","200"
"Dhaka Mahanagari","Khilgaon","108376","khilgaon govt. high school","Day","Bangla","Business Studies","Male","4.00","1.00","0.00","150"
"Dhaka Mahanagari","Khilgaon","108376","khilgaon govt. high school","Day","Bangla","Science","Male","4.50","1.00","0.00","100"
"Dhaka Mahanagari","Khilgaon","132008","khilgaon ideal college","Morning","Bangla","Business Studies","Co-Edu","2.00","0.00","0.00","80"
"Dhaka Mahanagari","Khilgaon","132008","khilgaon ideal college","Morning","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","50"
"Dhaka Mahanagari","Khilgaon","132008","khilgaon ideal college","Morning","Bangla","Science","Co-Edu","3.00","0.00","0.00","75"
"Dhaka Mahanagari","Khilgaon","108385","khilgaon model college","Day","Bangla","Humanities","Male","2.00","0.00","0.00","135"
"Dhaka Mahanagari","Khilgaon","108385","khilgaon model college","Day","Bangla","Science","Male","3.50","0.00","0.00","135"
"Dhaka Mahanagari","Khilgaon","108385","khilgaon model college","Morning","Bangla","Humanities","Female","2.00","0.00","0.00","110"
"Dhaka Mahanagari","Khilgaon","108385","khilgaon model college","Day","Bangla","Business Studies","Male","2.50","0.00","0.00","250"
"Dhaka Mahanagari","Khilgaon","108385","khilgaon model college","Morning","Bangla","Business Studies","Female","2.50","0.00","0.00","150"
"Dhaka Mahanagari","Khilgaon","108385","khilgaon model college","Morning","Bangla","Science","Female","3.50","0.00","0.00","85"
"Dhaka Mahanagari","Khilgaon","108373","khilgaon school and college","Day","Bangla","Humanities","Co-Edu","2.00","1.00","0.00","50"
"Dhaka Mahanagari","Khilgaon","108373","khilgaon school and college","Day","Bangla","Business Studies","Co-Edu","2.50","1.00","0.00","50"
"Dhaka Mahanagari","Khilgaon","108373","khilgaon school and college","Day","Bangla","Science","Co-Edu","3.00","1.00","0.00","50"
"Dhaka Mahanagari","Khilgaon","136865","liberty college","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","0.00","75"
"Dhaka Mahanagari","Khilgaon","132078","national ideal college","Day","Bangla","Business Studies","Co-Edu","3.50","3.00","0.00","370"
"Dhaka Mahanagari","Khilgaon","132078","national ideal college","Day","Bangla","Humanities","Co-Edu","2.50","2.00","0.00","120"
"Dhaka Mahanagari","Khilgaon","132078","national ideal college","Day","Bangla","Science","Co-Edu","5.00","4.50","0.00","550"
"Dhaka Mahanagari","Khilgaon","136306","national ideal girls college","Morning","Bangla","Business Studies","Female","3.00","1.00","0.00","50"
"Dhaka Mahanagari","Khilgaon","136306","national ideal girls college","Morning","Bangla","Science","Female","4.00","1.00","0.00","50"
"Dhaka Mahanagari","Khilgaon","136306","national ideal girls college","Morning","Bangla","Humanities","Female","2.50","1.00","0.00","50"
"Dhaka Mahanagari","Khilgaon","138476","novelty college","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","50"
"Dhaka Mahanagari","Khilgaon","138476","novelty college","Day","Bangla","Science","Co-Edu","1.00","1.00","0.00","50"
"Dhaka Mahanagari","Khilgaon","136862","oxfordian laboratory college","Morning","Bangla","Humanities","Co-Edu","2.00","1.00","0.00","50"
"Dhaka Mahanagari","Khilgaon","134172","quality education college","Morning","Bangla","Business Studies","Co-Edu","2.50","1.00","0.00","100"
"Dhaka Mahanagari","Khilgaon","134172","quality education college","Morning","Bangla","Humanities","Co-Edu","2.00","1.00","0.00","50"
"Dhaka Mahanagari","Khilgaon","134172","quality education college","Morning","Bangla","Science","Co-Edu","3.50","1.00","0.00","100"
"Dhaka Mahanagari","Khilkhat","135270","amirjan college","Day","Bangla","Business Studies","Co-Edu","2.00","1.00","0.00","200"
"Dhaka Mahanagari","Khilkhat","135270","amirjan college","Day","Bangla","Science","Co-Edu","3.00","1.00","0.00","200"
"Dhaka Mahanagari","Khilkhat","135270","amirjan college","Day","Bangla","Humanities","Co-Edu","2.00","1.00","0.00","150"
"Dhaka Mahanagari","Khilkhat","107824","barua alauddin dewan high school and college","Day","Bangla","Science","Co-Edu","1.00","1.00","0.00","50"
"Dhaka Mahanagari","Khilkhat","107824","barua alauddin dewan high school and college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","50"
"Dhaka Mahanagari","Khilkhat","107824","barua alauddin dewan high school and college","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","50"
"Dhaka Mahanagari","Khilkhat","107820","dumni higher secondary school","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","100"
"Dhaka Mahanagari","Khilkhat","107820","dumni higher secondary school","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","50"
"Dhaka Mahanagari","Khilkhat","107823","kurmitola high school & college","Morning","Bangla","Business Studies","Female","3.00","2.50","0.00","100"
"Dhaka Mahanagari","Khilkhat","107823","kurmitola high school & college","Morning","Bangla","Humanities","Female","2.50","2.00","0.00","150"
"Dhaka Mahanagari","Khilkhat","107823","kurmitola high school & college","Morning","Bangla","Science","Female","4.00","3.50","0.00","150"
"Dhaka Mahanagari","Khilkhat","107823","kurmitola high school & college","Day","Bangla","Humanities","Male","2.50","2.00","0.00","100"
"Dhaka Mahanagari","Khilkhat","107823","kurmitola high school & college","Day","Bangla","Business Studies","Male","3.00","2.50","0.00","100"
"Dhaka Mahanagari","Khilkhat","107823","kurmitola high school & college","Day","Bangla","Science","Male","4.00","3.50","0.00","150"
"Dhaka Mahanagari","Khilkhat","135574","navy anchorage school and college","Morning","English","Science","Co-Edu","4.50","2.00","2.00","100"
"Dhaka Mahanagari","Kotwali","108139","ahmed bawani academy (mohila college)","Morning","Bangla","Science","Female","2.00","1.00","0.00","50"
"Dhaka Mahanagari","Kotwali","108139","ahmed bawani academy (mohila college)","Morning","Bangla","Humanities","Female","1.50","1.00","0.00","150"
"Dhaka Mahanagari","Kotwali","108139","ahmed bawani academy (mohila college)","Morning","Bangla","Business Studies","Female","1.50","1.00","0.00","100"
"Dhaka Mahanagari","Kotwali","108494","east bengal institution","Day","Bangla","Science","Co-Edu","1.00","1.00","0.00","50"
"Dhaka Mahanagari","Kotwali","108494","east bengal institution","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","100"
"Dhaka Mahanagari","Kotwali","108494","east bengal institution","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","150"
"Dhaka Mahanagari","Kotwali","108498","moniza rahman girls school & college","Day","Bangla","Humanities","Female","1.00","1.00","0.00","50"
"Dhaka Mahanagari","Kotwali","108498","moniza rahman girls school & college","Day","Bangla","Business Studies","Female","1.00","1.00","0.00","50"
"Dhaka Mahanagari","Kotwali","108127","pogose laboratory school and college","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","75"
"Dhaka Mahanagari","Kotwali","108127","pogose laboratory school and college","Day","Bangla","Science","Co-Edu","1.00","1.00","0.00","50"
"Dhaka Mahanagari","Kotwali","108127","pogose laboratory school and college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","100"
"Dhaka Mahanagari","Kotwali","108510","salimullah college","Day","Bangla","Humanities","Co-Edu","2.00","0.00","0.00","200"
"Dhaka Mahanagari","Kotwali","108510","salimullah college","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","0.00","200"
"Dhaka Mahanagari","Kotwali","108510","salimullah college","Day","Bangla","Science","Co-Edu","2.50","0.00","0.00","75"
"Dhaka Mahanagari","Lalbagh","108164","agrani girls school and college","Morning","Bangla","Humanities","Female","2.25","1.00","0.00","100"
"Dhaka Mahanagari","Lalbagh","108164","agrani girls school and college","Morning","Bangla","Business Studies","Female","2.50","1.00","0.00","100"
"Dhaka Mahanagari","Lalbagh","108164","agrani girls school and college","Morning","Bangla","Science","Female","4.00","1.00","0.00","100"
"Dhaka Mahanagari","Lalbagh","108138","anwara begum muslim girls school and college","Day","Bangla","Business Studies","Female","1.00","1.00","0.00","100"
"Dhaka Mahanagari","Lalbagh","108138","anwara begum muslim girls school and college","Day","Bangla","Humanities","Female","1.00","1.00","0.00","125"
"Dhaka Mahanagari","Lalbagh","108138","anwara begum muslim girls school and college","Day","Bangla","Science","Female","1.00","1.00","0.00","50"
"Dhaka Mahanagari","Lalbagh","108163","azimpur govt. girls school and college","Morning","Bangla","Business Studies","Female","3.50","1.00","0.00","313"
"Dhaka Mahanagari","Lalbagh","108163","azimpur govt. girls school and college","Morning","Bangla","Humanities","Female","3.00","1.00","0.00","345"
"Dhaka Mahanagari","Lalbagh","108163","azimpur govt. girls school and college","Morning","Bangla","Science","Female","4.00","1.00","0.00","320"
"Dhaka Mahanagari","Lalbagh","108155","begum badrunnessa govt. girls college","Day","Bangla","Science","Female","4.50","0.00","0.00","556"
"Dhaka Mahanagari","Lalbagh","108155","begum badrunnessa govt. girls college","Day","Bangla","Business Studies","Female","4.00","0.00","0.00","765"
"Dhaka Mahanagari","Lalbagh","108155","begum badrunnessa govt. girls college","Day","Bangla","Humanities","Female","3.50","0.00","0.00","761"
"Dhaka Mahanagari","Lalbagh","108161","birshreshtha noor mohammad public college","Morning","Bangla","Science","Female","5.00","4.50","4.50","540"
"Dhaka Mahanagari","Lalbagh","108161","birshreshtha noor mohammad public college","Morning","Bangla","Humanities","Female","3.50","3.00","3.00","135"
"Dhaka Mahanagari","Lalbagh","108161","birshreshtha noor mohammad public college","Morning","Bangla","Business Studies","Female","4.00","3.50","3.00","200"
"Dhaka Mahanagari","Lalbagh","108161","birshreshtha noor mohammad public college","Morning","English","Science","Female","5.00","4.50","4.50","200"
"Dhaka Mahanagari","Lalbagh","108161","birshreshtha noor mohammad public college","Morning","English","Business Studies","Female","4.00","3.50","3.00","70"
"Dhaka Mahanagari","Lalbagh","108161","birshreshtha noor mohammad public college","Day","Bangla","Science","Male","5.00","4.50","4.50","540"
"Dhaka Mahanagari","Lalbagh","108161","birshreshtha noor mohammad public college","Day","Bangla","Humanities","Male","3.50","3.00","3.00","125"
"Dhaka Mahanagari","Lalbagh","108161","birshreshtha noor mohammad public college","Day","Bangla","Business Studies","Male","4.00","3.50","3.00","200"
"Dhaka Mahanagari","Lalbagh","108161","birshreshtha noor mohammad public college","Day","English","Business Studies","Male","4.00","3.50","3.00","70"
"Dhaka Mahanagari","Lalbagh","108161","birshreshtha noor mohammad public college","Day","English","Science","Male","5.00","4.50","4.50","200"
"Dhaka Mahanagari","Lalbagh","108146","engineering university girls school & college","Morning","Bangla","Humanities","Female","3.50","1.00","0.00","60"
"Dhaka Mahanagari","Lalbagh","108146","engineering university girls school & college","Morning","Bangla","Business Studies","Female","3.50","1.00","0.00","60"
"Dhaka Mahanagari","Lalbagh","108146","engineering university girls school & college","Morning","Bangla","Science","Female","4.50","1.00","0.00","120"
"Dhaka Mahanagari","Lalbagh","108158","govt. college of applied human science","Day","Bangla","Home Science","Female","3.00","0.00","0.00","120"
"Dhaka Mahanagari","Lalbagh","108156","haji salim degree college","Day","Bangla","Humanities","Co-Edu","1.50","0.00","0.00","200"
"Dhaka Mahanagari","Lalbagh","108156","haji salim degree college","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","0.00","150"
"Dhaka Mahanagari","Lalbagh","108156","haji salim degree college","Day","Bangla","Science","Co-Edu","2.00","0.00","0.00","75"
"Dhaka Mahanagari","Lalbagh","134596","islambagh ideal college","Day","Bangla","Science","Co-Edu","1.00","1.00","0.00","50"
"Dhaka Mahanagari","Lalbagh","134596","islambagh ideal college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","75"
"Dhaka Mahanagari","Lalbagh","134596","islambagh ideal college","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","75"
"Dhaka Mahanagari","Lalbagh","132081","lalbagh govt. model school and college","Day","Bangla","Business Studies","Co-Edu","4.00","3.50","0.00","200"
"Dhaka Mahanagari","Lalbagh","132081","lalbagh govt. model school and college","Day","Bangla","Humanities","Co-Edu","3.50","1.50","0.00","250"
"Dhaka Mahanagari","Lalbagh","132081","lalbagh govt. model school and college","Day","Bangla","Science","Co-Edu","4.50","4.00","0.00","200"
"Dhaka Mahanagari","Lalbagh","108154","nabakumar institution & dr. shahidullah college","Day","Bangla","Humanities","Co-Edu","2.00","1.00","0.00","350"
"Dhaka Mahanagari","Lalbagh","108154","nabakumar institution & dr. shahidullah college","Day","Bangla","Business Studies","Co-Edu","2.00","1.00","0.00","300"
"Dhaka Mahanagari","Lalbagh","108154","nabakumar institution & dr. shahidullah college","Day","Bangla","Science","Co-Edu","3.00","1.00","0.00","75"
"Dhaka Mahanagari","Lalbagh","108166","nuton paltan line uccha madhyamic bidyalaya","Morning","Bangla","Humanities","Co-Edu","1.50","1.00","0.00","100"
"Dhaka Mahanagari","Lalbagh","108166","nuton paltan line uccha madhyamic bidyalaya","Morning","Bangla","Science","Co-Edu","2.50","1.00","0.00","50"
"Dhaka Mahanagari","Lalbagh","108166","nuton paltan line uccha madhyamic bidyalaya","Morning","Bangla","Business Studies","Co-Edu","2.00","1.00","0.00","60"
"Dhaka Mahanagari","Lalbagh","108145","rahmatullah model high school and college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","100"
